processo,proponente,nome_projeto,sli,segmento_cultural,cnpj,municipio,uf,regiao,valor_aprovado,valor_captado,saldo_disponivel,percentual_captado,data_publicacao,data_inicio_captacao,data_fim_captacao,ano_aprovacao,status,score_prioridade,lei,area,is_real
262044,EME ENTRETENIMENTOS LTDA,BORA! EMPREENDER PARA MUDAR ,,Empreendedorismo Cultural,08772050000107,Natal,RN,Nordeste,481352.3555,0.0,481352.3555,0.0,2026-11-13,2026-11-13,2026-11-13,2026,Captando,0.85,Rouanet,Cultura,True
2515598,ASSOCIACAO MAZZA CASA DE CULTURA,Mazza Casa de Cultura: Música e Literatura Negras em Movimento,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,57979467000142,Belo Horizonte,MG,Sudeste,195723.0,0.0,195723.0,0.0,2026-01-12,2026-01-12,2026-12-10,2025,Captando,0.85,Rouanet,Cultura,True
261511,LUIZ PAULO DE MEDEIROS BARRETO 05402566763,"Anahí, o lobisomem e a última flor",,Teatro de Formas Animadas Mamulengo Bonecos e Cong,17249127000141,Rio de Janeiro,RJ,Sudeste,107021.25,0.0,107021.25,0.0,2026-08-01,2026-08-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
2513563,PAULO TACITO SILVA FONSECA,RETRATOS DE UM OLHAR AZUL - A VIDA E A ARTE NA PERSPECTIVA DE UM AUTISTA,,Exposição Cultural / Artística,***229471**,Anápolis,GO,Centro-Oeste,91413.6299,0.0,91413.6299,0.0,2026-01-05,2026-01-05,2026-10-28,2025,Captando,0.85,Rouanet,Cultura,True
260860,JOILTON FERREIRA DE MOURA,SINTONIA,,Apresentação/Gravação Música Popular Cantada,***894101**,Cachoeira Dourada,GO,Centro-Oeste,111375.0,0.0,111375.0,0.0,2026-01-17,2026-01-17,2026-12-05,2026,Captando,0.85,Rouanet,Cultura,True
262297,ASSOCIACAO FOLCLORICA BOI BUMBA MIRIM TUPI,Espetáculo Raizes do meu lugar 2026,,Desfiles festivos de caráter musical e cênico,17797407000194,Parintins,AM,Norte,98248.5889,0.0,98248.5889,0.0,2026-04-04,2026-04-04,2026-11-04,2026,Captando,0.85,Rouanet,Cultura,True
263377,62.499.540 VICTORIA OLIVEIRA DE ALMEIDA SILVA,Brasil 2050: histórias do futuro contadas por artefatos,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,62499540000119,São Paulo,SP,Sudeste,190080.0,0.0,190080.0,0.0,2026-07-06,2026-07-06,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
262803,"CENTRO CULTURAL, EDUCACIONAL E ASSISTENCIAL ILE AXE IJOBA ODE ERIN-REINO DE OSOOSSI - ARO",Escola de Cultura Popular e Saberes Tradicionais Afro Brasileiros -ESCPOTAB,,Empreend Ações Educ-Cult/Capacitação/Treinamento,47792453000161,Indaial,SC,Sul,267959.1211,0.0,267959.1211,0.0,2026-01-01,2026-01-01,2026-10-30,2026,Captando,0.85,Rouanet,Cultura,True
262437,65.974.562 SAILON ULISSES ARRUA DE SOUZA,Sailon e Alisson – Nossa Essência (DVD Ao Vivo),,Apresentação/Gravação Música Popular Cantada,65974562000181,Campo Grande,MS,Centro-Oeste,65191.5,0.0,65191.5,0.0,2026-06-16,2026-06-16,2026-10-30,2026,Captando,0.85,Rouanet,Cultura,True
262287,GEISY EMILIANA MAURICIO,IV EXPOARTE – Exposição de Pintura em Tela do Estúdio de Arte Geisy Emiliana Valorização da Arte Local e Democratização do Acesso à Cultura em Cacoal – RO ,,Exposição Cultural / Artística,***254282**,Cacoal,RO,Norte,72700.0,0.0,72700.0,0.0,2026-06-01,2026-06-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
2511473,CAMILA DA SILVA FERRAO,AOS COMPANHEIROS DE ESTRADA,,Apresentação ou Performance de Teatro,***734239**,Curitiba,PR,Sul,148625.5684,0.0,148625.5684,0.0,2026-04-03,2026-04-03,2026-09-30,2025,Captando,0.85,Rouanet,Cultura,True
262304,KRIE + PRODUCOES CULTURAIS LTDA,Ampolas e Corações: A História da Citopharma,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,26148140000103,Belo Horizonte,MG,Sudeste,104591.5205,0.0,104591.5205,0.0,2026-05-06,2026-05-06,2026-11-06,2026,Captando,0.85,Rouanet,Cultura,True
261491,"ASSOCIACAO EQUOTERAPIA, ESPORTES E ARTES LACOS DE VIDAS ASSELAVI",Festival de Música Tradicional e Cavalgada Cultural -  Laços de Vidas,,Apresentação/Gravação de Música Regional,29410105000109,Várzea Grande,MT,Centro-Oeste,298656.8184,0.0,298656.8184,0.0,2026-07-01,2026-07-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
263472,FLORESTAS INTELIGENTES,Ciranda de Mulheres: Saberes que Regeneram,,Ações Educ-Cult em Humanidades em geral,42045954000160,Botucatu,SP,Sudeste,199224.6377,0.0,199224.6377,0.0,2026-06-01,2026-06-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
259451,61.162.256 KARINA ARAUJO FERRAZ,Oficina - Práticas de conjunto em técnica vocal e composição.,,Empreend Ações Educ-Cult/Capacitação/Treinamento,61162256000190,Guarapuava,PR,Sul,142263.0,0.0,142263.0,0.0,2026-03-02,2026-03-02,2026-11-30,2025,Captando,0.85,Rouanet,Cultura,True
259715,CLARINA DE SOUZA GENARO,Festival Sertanejando - Ritmo e Raízes,,Apresentação/Gravação Música Popular Cantada,***011468**,Bariri,SP,Sudeste,149613.75,0.0,149613.75,0.0,2025-10-10,2025-10-10,2026-10-10,2025,Captando,0.85,Rouanet,Cultura,True
263481,DIOGO TAMOIO VELASQUE FEDUMENTI,História da  Revolução Farroupilha  -  Curta Metragem,,Prod. AV curta/média mtragem/Tv Edu Cult,***379559**,Boa Vista da Aparecida,PR,Sul,198544.5,0.0,198544.5,0.0,2026-03-18,2026-03-18,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263507,MARIA EDUARDA SILVA,Como é a cidade em que vive? – Curta-metragem,,Prod. AV curta/média mtragem/Tv Edu Cult,***944266**,Governador Valadares,MG,Sudeste,153428.8809,0.0,153428.8809,0.0,2026-07-01,2026-07-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
263472,FLORESTAS INTELIGENTES,Ciranda de Mulheres: Saberes que Regeneram,,Ações Educ-Cult em Humanidades em geral,42045954000160,Botucatu,SP,Sudeste,199224.6377,0.0,199224.6377,0.0,2026-06-01,2026-06-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
261983,MV ENTRETENIMENTOS LTDA,Circo Vostok Emoções,,"Performance de Circo, Clown e Ilusionismo",58034185000135,Rio de Janeiro,RJ,Sudeste,199718.75,0.0,199718.75,0.0,2026-07-01,2026-07-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263481,DIOGO TAMOIO VELASQUE FEDUMENTI,História da  Revolução Farroupilha  -  Curta Metragem,,Prod. AV curta/média mtragem/Tv Edu Cult,***379559**,Boa Vista da Aparecida,PR,Sul,198544.5,0.0,198544.5,0.0,2026-03-18,2026-03-18,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263542,FRANCO PRODUCOES LTDA,Podcast Coffee Connect,,Prod Av Radio/Podcast,16994062000104,Jundiaí,SP,Sudeste,131862.5,0.0,131862.5,0.0,2026-06-02,2026-06-02,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263582,UNITED WAY BRASIL,Viva Unido Comunidade 2026: cultura que conecta,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,04735852000188,São Paulo,SP,Sudeste,252969.75,0.0,252969.75,0.0,2026-08-14,2026-08-14,2026-12-14,2026,Captando,0.85,Rouanet,Cultura,True
263563,RTR SPORT TEAM LTDA,Stock Car: Por Dentro da Temporada,,Prod. AV. Websérie (Artigo 18),44101930000107,Ribeirão Pires,SP,Sudeste,199956.4751,0.0,199956.4751,0.0,2026-06-08,2026-06-08,2026-10-02,2026,Captando,0.85,Rouanet,Cultura,True
263507,MARIA EDUARDA SILVA,Como é a cidade em que vive? – Curta-metragem,,Prod. AV curta/média mtragem/Tv Edu Cult,***944266**,Governador Valadares,MG,Sudeste,153428.8809,0.0,153428.8809,0.0,2026-07-01,2026-07-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
262848,JAINDA KELIDA MARQUES SILVA,"Exposição Maria Padilha: Poder, História e Resistência Feminina",,Ações Educ-Cult em Humanidades em geral,***174821**,São Paulo,SP,Sudeste,499659.4375,0.0,499659.4375,0.0,2026-11-26,2026-11-26,2026-12-02,2026,Captando,0.85,Rouanet,Cultura,True
261429,FUNDACAO DE APOIO AO DESENVOLVIMENTO TECNOLOGICO DO HOSPITAL UNIVERSITARIO DA UNIVERSIDADE ESTADUAL DE LONDRINA,III FEVIP Festival Violões do Paraná,,Apresentação/Gravação de Música Instrumental,03133607000138,Londrina,PR,Sul,164589.9746,0.0,164589.9746,0.0,2026-05-01,2026-05-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263542,FRANCO PRODUCOES LTDA,Podcast Coffee Connect,,Prod Av Radio/Podcast,16994062000104,Jundiaí,SP,Sudeste,131862.5,0.0,131862.5,0.0,2026-06-02,2026-06-02,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263608,LIMA PRODUCOES CULTURAIS LTDA,"Lima duBem: educação, cultura e cidadania",,Apresentação ou Performance de Teatro,13990963000121,Belo Horizonte,MG,Sudeste,181104.0,0.0,181104.0,0.0,2026-07-01,2026-07-01,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
262465,LUIZ CLAUDIO REIS,Entre Pistas e Histórias: O Legado de Luiz Claudio Reis,,Apresentação ou Performance de Teatro,***685569**,Joinville,SC,Sul,198990.0,0.0,198990.0,0.0,2026-05-01,2026-05-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
263563,RTR SPORT TEAM LTDA,Stock Car: Por Dentro da Temporada,,Prod. AV. Websérie (Artigo 18),44101930000107,Ribeirão Pires,SP,Sudeste,199956.4751,0.0,199956.4751,0.0,2026-06-08,2026-06-08,2026-10-02,2026,Captando,0.85,Rouanet,Cultura,True
263651,56.437.683 FELIPE SANTOS DA ENCARNACAO,Mini Circulação 1 SESC  - Amor de Sao Joao,,"Teatro Musical (c/ dramaturgia, danças e canções)",56437683000101,Salvador,BA,Nordeste,80190.0,0.0,80190.0,0.0,2026-07-01,2026-07-01,2026-10-30,2026,Captando,0.85,Rouanet,Cultura,True
261398,LUIS CLAUDIO PEAZE DA SILVA,"Edição, publicação e distribuição do livro “Oceano e Mar, os dois lados da moeda mais frágil e mais valiosa que existe, como a vida”",,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***659620**,Rio de Janeiro,RJ,Sudeste,141075.0,0.0,141075.0,0.0,2026-03-15,2026-03-15,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
263582,UNITED WAY BRASIL,Viva Unido Comunidade 2026: cultura que conecta,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,04735852000188,São Paulo,SP,Sudeste,252969.75,0.0,252969.75,0.0,2026-08-14,2026-08-14,2026-12-14,2026,Captando,0.85,Rouanet,Cultura,True
261381,PASSOS GAUCHO PRESTADORA DE SERVICO EM FESTAS E EVENTOS LTDA,Circuito Dança Gaúcha - Rocio,,Empreend Ações Educ-Cult/Capacitação/Treinamento,02665634000199,Passo Fundo,RS,Sul,103653.0,0.0,103653.0,0.0,2026-05-01,2026-05-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
262900,EDER TONY GONCALVES DA SILVA,FESTIVAL MUSICAL E MULTICULTURAL SABORES DA LAGOA,,Apresentação/Gravação de Música Regional,***835654**,Lagoa do Carro,PE,Nordeste,488573.8008,0.0,488573.8008,0.0,2026-09-26,2026-09-26,2026-10-01,2026,Captando,0.85,Rouanet,Cultura,True
263608,LIMA PRODUCOES CULTURAIS LTDA,"Lima duBem: educação, cultura e cidadania",,Apresentação ou Performance de Teatro,13990963000121,Belo Horizonte,MG,Sudeste,181104.0,0.0,181104.0,0.0,2026-07-01,2026-07-01,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
263651,56.437.683 FELIPE SANTOS DA ENCARNACAO,Mini Circulação 1 SESC  - Amor de Sao Joao,,"Teatro Musical (c/ dramaturgia, danças e canções)",56437683000101,Salvador,BA,Nordeste,80190.0,0.0,80190.0,0.0,2026-07-01,2026-07-01,2026-10-30,2026,Captando,0.85,Rouanet,Cultura,True
261759,INSTITUTO CASA COLETIVO,CoCriE,,Empreendedorismo Cultural,13171851000149,Camaçari,BA,Nordeste,355740.0,0.0,355740.0,0.0,2026-03-02,2026-03-02,2026-11-13,2026,Captando,0.85,Rouanet,Cultura,True
261372,FLORES PRODUCOES E ENTRETENIMENTO LTDA,Projeto Florescer: O Teatro como Semente de Cuidado e Expressão,,Apresentação ou Performance de Teatro,30016519000129,Penha,SC,Sul,118800.0,0.0,118800.0,0.0,2026-03-02,2026-03-02,2026-10-31,2026,Captando,0.85,Rouanet,Cultura,True
263741,DIOGO JANUARIO,Diogo Stanley - Uma jornada de Superação  ,,Ações Educ-Cult em Humanidades em geral,***212169**,Ponta Grossa,PR,Sul,150579.0,0.0,150579.0,0.0,2026-08-03,2026-08-03,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
262955,TERESINHA APARECIDA CARDOSO,Da lama ao reconhecimento: a luta que transformou pequenos empreendedores em protagonistas da economia brasileira,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***856549**,Blumenau,SC,Sul,102479.8496,0.0,102479.8496,0.0,2026-04-13,2026-04-13,2026-10-12,2026,Captando,0.85,Rouanet,Cultura,True
261334,MOISES SALGADO DO ESPIRITO SANTO,Sarau Cultural: Rock Doido,,Apresentação/Gravação de Música Regional,***153572**,Belém,PA,Norte,486024.0,0.0,486024.0,0.0,2026-10-30,2026-10-30,2026-10-30,2026,Captando,0.85,Rouanet,Cultura,True
264247,R C P GANDRA QUADRINHOS E NARRATIVA,24 Horas de Quadrinhos,,Empreend Ações Educ-Cult/Capacitação/Treinamento,37829253000182,Campos dos Goytacazes,RJ,Sudeste,177249.5996,0.0,177249.5996,0.0,2026-10-09,2026-10-09,2026-10-11,2026,Captando,0.85,Rouanet,Cultura,True
263831,CULTURA GLOBAL,Outsider: Nil Lus 40 anos – Concerto para Poeta e Orquestra,,Apresentação/Gravação de Música Instrumental,21118996000104,Belo Horizonte,MG,Sudeste,402546.0774,0.0,402546.0774,0.0,2026-06-01,2026-06-01,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
261301,LUIZ MACHADO PRODUCOES ARTISTICAS LTDA,COMO CONSTRUIR UM ASSASSINO,,Apresentação ou Performance de Teatro,18842703000122,Rio de Janeiro,RJ,Sudeste,233802.1133,0.0,233802.1133,0.0,2026-07-01,2026-07-01,2026-10-31,2026,Captando,0.85,Rouanet,Cultura,True
263741,DIOGO JANUARIO,Diogo Stanley - Uma jornada de Superação  ,,Ações Educ-Cult em Humanidades em geral,***212169**,Ponta Grossa,PR,Sul,150579.0,0.0,150579.0,0.0,2026-08-03,2026-08-03,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
261275,GERACAO DIGITAL COMERCIO DE ARTIGOS CINEMATOGRAFICOS LTDA,4º Festival de Cinema de Canoas ,,Difusão de acerv e conteúdo AV diver meios/suporte,07522655000179,Porto Alegre,RS,Sul,331336.5,0.0,331336.5,0.0,2026-05-01,2026-05-01,2026-11-01,2026,Captando,0.85,Rouanet,Cultura,True
263831,CULTURA GLOBAL,Outsider: Nil Lus 40 anos – Concerto para Poeta e Orquestra,,Apresentação/Gravação de Música Instrumental,21118996000104,Belo Horizonte,MG,Sudeste,402546.0774,0.0,402546.0774,0.0,2026-06-01,2026-06-01,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
263869,MOZAHINTER ALVES VIEIRA,"Sou autista, e agora? — Literatura, inclusão e formação em neurodiversidade no interior do Espírito Santo",,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***073807**,Ecoporanga,ES,Sudeste,105435.0,0.0,105435.0,0.0,2026-06-01,2026-06-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
261258,RAFAEL MACIEL DOS SANTOS,Festival Amazônia Queer de Cinema ,,Difusão de acerv e conteúdo AV diver meios/suporte,***107052**,Marabá,PA,Norte,107751.5996,0.0,107751.5996,0.0,2026-06-04,2026-06-04,2026-10-12,2026,Captando,0.85,Rouanet,Cultura,True
263886,ADEILSON ROCHA DE JESUS,Parada da Diversidade Cultural LGBTQIAPN+ de Bacabal - Maranhão ,,Apresentação/Gravação de Música Regional,***847333**,Pedreiras,MA,Nordeste,108197.0996,0.0,108197.0996,0.0,2026-06-01,2026-06-01,2026-09-26,2026,Captando,0.85,Rouanet,Cultura,True
263869,MOZAHINTER ALVES VIEIRA,"Sou autista, e agora? — Literatura, inclusão e formação em neurodiversidade no interior do Espírito Santo",,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***073807**,Ecoporanga,ES,Sudeste,105435.0,0.0,105435.0,0.0,2026-06-01,2026-06-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263906,PLANEJAR PROMOCOES LTDA,FESTIVAL CORDAS DO BRASIL – OLINDA,,Apresentação/Gravação de Música Instrumental,06292810000145,Ouro Preto,MG,Sudeste,154573.4404,0.0,154573.4404,0.0,2026-07-20,2026-07-20,2026-10-31,2026,Captando,0.85,Rouanet,Cultura,True
263886,ADEILSON ROCHA DE JESUS,Parada da Diversidade Cultural LGBTQIAPN+ de Bacabal - Maranhão ,,Apresentação/Gravação de Música Regional,***847333**,Pedreiras,MA,Nordeste,108197.0996,0.0,108197.0996,0.0,2026-06-01,2026-06-01,2026-09-26,2026,Captando,0.85,Rouanet,Cultura,True
263906,PLANEJAR PROMOCOES LTDA,FESTIVAL CORDAS DO BRASIL – OLINDA,,Apresentação/Gravação de Música Instrumental,06292810000145,Ouro Preto,MG,Sudeste,154573.4404,0.0,154573.4404,0.0,2026-07-20,2026-07-20,2026-10-31,2026,Captando,0.85,Rouanet,Cultura,True
263980,ESMERALDA DO CARMO ORTIZ, Por que não dancei: Trajetórias de Esmeralda Ortiz ,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,***531678**,São Paulo,SP,Sudeste,288387.0,0.0,288387.0,0.0,2026-08-01,2026-08-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
262378,GIAN RAFAEL VIANA,Sons em Formação – Espetáculo Musical Lord Musical,,Apresentação/Gravação de Música Instrumental,***981660**,Campo Bom,RS,Sul,82165.0498,79.31,82085.7398,0.1,2026-11-08,2026-11-08,2026-11-08,2026,Captando,0.85,Rouanet,Cultura,True
263980,ESMERALDA DO CARMO ORTIZ, Por que não dancei: Trajetórias de Esmeralda Ortiz ,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,***531678**,São Paulo,SP,Sudeste,288387.0,0.0,288387.0,0.0,2026-08-01,2026-08-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
261222,YGOR JARDELL PEREIRA CANGUSSU,Edição e Publicação do Livro: Passagens da Água Quente - História Local,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***978516**,MONTEZUMA,MG,Sudeste,103237.2002,0.0,103237.2002,0.0,2026-05-11,2026-05-11,2026-10-12,2026,Captando,0.85,Rouanet,Cultura,True
261695,JONATHA DOS SANTOS,FESTIVAL VOZES DE ALAGOAS -1ª EDIÇÃO,,Apresentação/Gravação Música Popular Cantada,***521574**,Rio Largo,AL,Nordeste,499641.4492,0.0,499641.4492,0.0,2026-06-08,2026-06-08,2026-11-07,2026,Captando,0.85,Rouanet,Cultura,True
261694,FREDERICO AUGUSTO FLEURY DE MELO,Turnê nacional banda SunRoad,,Apresentação/Gravação Música Popular Cantada,***117421**,Goiânia,GO,Centro-Oeste,489998.0234,0.0,489998.0234,0.0,2026-06-17,2026-06-17,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
263067,JORGE LEANDRO CARDOSO DOS SANTOS,Escola das Artes,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***633603**,Aldeias Altas,MA,Nordeste,75274.6499,0.0,75274.6499,0.0,2026-07-01,2026-07-01,2026-11-01,2026,Captando,0.85,Rouanet,Cultura,True
262609,INSTITUTO HISTORICO E GEOGRAFICO DO DISTRITO FEDERAL,MUSEU ABERTO _ IHG,,Ações Educ-Cult/Capacitação/Treinamento de pessoal,00435289000171,Brasília,DF,Centro-Oeste,181622.7002,0.0,181622.7002,0.0,2026-08-22,2026-08-22,2026-11-11,2026,Captando,0.85,Rouanet,Cultura,True
261210,23.319.325 DAVI MACHADO DE CASTRO FONSECA,Turnê Viseira,,Apresentação/Gravação de Música Regional,23319325000137,São Paulo,SP,Sudeste,411122.25,0.0,411122.25,0.0,2026-06-01,2026-06-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
261182,JEOVANE BEBIANO DE OLIVEIRA,BAÇÃO DAS ARTES - 1ª edição ,,Exposição Cultural / Artística,***770596**,Belo Horizonte,MG,Sudeste,199845.0293,0.0,199845.0293,0.0,2026-07-01,2026-07-01,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
264053,MM RESPONSABILIDADE SOCIAL & TURISMO LTDA,Inauguração do Velho Mercado Novo – 60 Anos,,Apresentação/Gravação de Música Regional,25408237000137,Belo Horizonte,MG,Sudeste,369334.3516,0.0,369334.3516,0.0,2026-08-03,2026-08-03,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
263085,JESSICA LOURRANY DA SILVA 01676992456,Sons da Natureza: Ritmos e Saberes do Pará,,Empreend Ações Educ-Cult/Capacitação/Treinamento,41457043000188,Senador José Porfírio,PA,Norte,108033.75,0.0,108033.75,0.0,2026-09-01,2026-09-01,2026-12-12,2026,Captando,0.85,Rouanet,Cultura,True
264053,MM RESPONSABILIDADE SOCIAL & TURISMO LTDA,Inauguração do Velho Mercado Novo – 60 Anos,,Apresentação/Gravação de Música Regional,25408237000137,Belo Horizonte,MG,Sudeste,369334.3516,0.0,369334.3516,0.0,2026-08-03,2026-08-03,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
261150,GISLAINE SCHLATTER LIBERATO ALVES,O Som da Promessa - Cantos da Fé e da Família,,Apresentação/Gravação de Música Regional,***599069**,Astorga,PR,Sul,50935.5,0.0,50935.5,0.0,2026-03-01,2026-03-01,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
261669,ELIS REGINA CARDEAL NOGUEIRA,2º FESTIVAL COMIDA EM MOVIMENTO – Cinema e Gastronomia,,Difusão de acerv e conteúdo AV diver meios/suporte,***960501**,CAMPO GRANDE,MS,Centro-Oeste,492492.0,0.0,492492.0,0.0,2026-02-01,2026-02-01,2026-10-30,2026,Captando,0.85,Rouanet,Cultura,True
261668,ADRIANY FERREIRA BUENO,Mulheres em Campo – A História das Campeãs do Operário-MS,,Prod. AV. Websérie (Artigo 18),***020701**,CAMPO GRANDE,MS,Centro-Oeste,198247.5,0.0,198247.5,0.0,2026-03-02,2026-03-02,2026-12-01,2026,Captando,0.85,Rouanet,Cultura,True
261667,ANTHONY VICTOR MARCKS PEREIRA COSTA,Curta metragem - Pequeno universo imaginário,,Prod. AV curta/média mtragem/Tv Edu Cult,***421504**,SANTA RITA,PB,Nordeste,194308.7998,0.0,194308.7998,0.0,2026-01-08,2026-01-08,2026-12-08,2026,Captando,0.85,Rouanet,Cultura,True
263137,ASSOCIACAO DE ARTE E CULTURA FILHOS DO AMANHA - AACFA,Escola das Artes,,Empreend Ações Educ-Cult/Capacitação/Treinamento,57635614000167,Aldeias Altas,MA,Nordeste,86724.0,0.0,86724.0,0.0,2026-07-01,2026-07-01,2026-11-01,2026,Captando,0.85,Rouanet,Cultura,True
261147,GAVIOLE PRODUCOES ARTISTICAS LTDA,CIRCO PATOTA – ARTE E TRANSFORMAÇÃO NA ESCOLA,,"Performance de Circo, Clown e Ilusionismo",14065016000197,Petrópolis,RJ,Sudeste,299838.0,0.0,299838.0,0.0,2026-07-01,2026-07-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
264173,MARCIA DA SILVA MARTINS,Matemática no palco: As Aventuras dos Números Arteiros,,Apresentação ou Performance de Teatro,***957567**,Niterói,RJ,Sudeste,217674.2715,0.0,217674.2715,0.0,2026-08-01,2026-08-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
261896,ADRIANA ALMEIDA DO CARMO,"Podcast Ciclo Criativo -  Circularidade, criatividade e protagonismo feminino",,Prod Av Radio/Podcast,***051826**,Belo Horizonte,MG,Sudeste,242797.5,0.0,242797.5,0.0,2026-07-01,2026-07-01,2026-09-30,2026,Captando,0.85,Rouanet,Cultura,True
264173,MARCIA DA SILVA MARTINS,Matemática no palco: As Aventuras dos Números Arteiros,,Apresentação ou Performance de Teatro,***957567**,Niterói,RJ,Sudeste,217674.2715,0.0,217674.2715,0.0,2026-08-01,2026-08-01,2026-11-30,2026,Captando,0.85,Rouanet,Cultura,True
261136,ERLANIA PAULA DA SILVA,Samba de Ceça - Casa do Dendê,,Apresentação/Gravação de Música Regional,***501494**,Recife,PE,Nordeste,73886.1748,0.0,73886.1748,0.0,2026-12-08,2026-12-08,2026-12-08,2026,Captando,0.85,Rouanet,Cultura,True
